94,CFMonterrey,Mexico,MexicoLigaMXClausura,20560000,14,14410000,8,-6150000,2019
95,MontpellierHSC,France,Ligue1,20300000,20,40000000,18,19700000,2019
96,1FCKöln,Germany,Bundesliga,20250000,28,6850000,20,-13400000,2019
97,CelticFC,Scotland,ScotlandPremiership,20230000,18,27400000,22,7170000,2019
98,RedBullBragantino,Brazil,BrazilSérieA,19910000,22,0,27,-19910000,2019
99,SociedadeEsportivaPalmeiras,Brazil,BrazilSérieA,19500000,36,35100000,39,15600000,2019
100,ClubeAtléticoMineiro,Brazil,BrazilSérieA,19330000,38,10730000,37,-8600000,2019
1,ChelseaFC,England,PremierLeague,247200000,41,58800000,25,-188400000,2020
2,ManchesterCity,England,PremierLeague,161800000,35,61650000,25,-100150000,2020
3,JuventusFC,Italy,SerieA,143610000,26,107510000,21,-36100000,2020
4,FCBarcelona,Spain,LaLiga,112000000,23,141800000,15,29800000,2020
5,TottenhamHotspur,England,PremierLeague,110500000,18,13300000,13,-97200000,2020
6,InterMilan,Italy,SerieA,108500000,59,82550000,41,-25950000,2020
7,LeedsUnited,England,PremierLeague,105800000,15,0,16,-105800000,2020
8,SLBenfica,Portugal,LigaBwin,105000000,40,76920000,26,-28080000,2020
9,ParmaCalcio1913,Italy,SerieA,104330000,79,4300000,57,-100030000,2020
10,AstonVilla,England,PremierLeague,101350000,14,2770000,17,-98580000,2020
11,AtléticodeMadrid,Spain,LaLiga,89000000,20,83300000,16,-5700000,2020
12,ArsenalFC,England,PremierLeague,86000000,20,19150000,19,-66850000,2020
13,WolverhamptonWanderers,England,PremierLeague,84800000,26,79200000,24,-5600000,2020
14,ManchesterUnited,England,PremierLeague,83800000,16,19000000,13,-64800000,2020
15,LiverpoolFC,England,PremierLeague,82650000,20,17200000,14,-65450000,2020
16,EvertonFC,England,PremierLeague,74870000,23,4430000,21,-70450000,2020
17,SSCNapoli,Italy,SerieA,73500000,55,118540000,40,45040000,2020
18,SevillaFC,Spain,LaLiga,72250000,31,19500000,19,-52750000,2020
19,StadeRennaisFC,France,Ligue1,70560000,24,55420000,24,-15140000,2020
20,ASRoma,Italy,SerieA,66100000,49,47000000,33,-19100000,2020
21,AjaxAmsterdam,Netherlands,Eredivisie,63200000,16,109500000,16,46300000,2020
22,SheffieldUnited,England,PremierLeague,62700000,17,0,19,-62700000,2020
23,ParisSaint-Germain,France,Ligue1,62500000,21,400000,19,-62100000,2020
24,BayernMunich,Germany,Bundesliga,62250000,18,22250000,14,-40000000,2020
25,GenoaCFC,Italy,SerieA,60900000,93,50250000,70,-10650000,2020
26,AtalantaBC,Italy,SerieA,59340000,106,71100000,60,11770000,2020
27,LeicesterCity,England,PremierLeague,58000000,17,53770000,16,-4230000,2020
28,RBLeipzig,Germany,Bundesliga,55000000,14,56500000,16,1500000,2020
29,WestHamUnited,England,PremierLeague,54700000,17,45410000,17,-9290000,2020
30,ASMonaco,France,Ligue1,52700000,49,16130000,34,-36570000,2020
31,ACFFiorentina,Italy,SerieA,51000000,75,55300000,47,4300000,2020
32,BorussiaDortmund,Germany,Bundesliga,48000000,17,5500000,10,-42500000,2020
33,Bayer04Leverkusen,Germany,Bundesliga,46200000,15,91000000,8,44800000,2020
34,TorinoFC,Italy,SerieA,46150000,51,28000000,33,-18150000,2020
35,WestBromwichAlbion,England,PremierLeague,42140000,23,8100000,23,-34040000,2020
36,SSLazio,Italy,SerieA,41620000,48,6950000,30,-34670000,2020
37,LOSCLille,France,Ligue1,40300000,25,99000000,15,58700000,2020
38,NewcastleUnited,England,PremierLeague,39000000,14,275000,16,-38730000,2020
39,SouthamptonFC,England,PremierLeague,37300000,25,26300000,19,-11000000,2020
40,FulhamFC,England,PremierLeague,37250000,26,0,24,-37250000,2020
41,VillarrealCF,Spain,LaLiga,36500000,33,26650000,21,-9850000,2020
42,SportingCP,Portugal,LigaBwin,35050000,43,47500000,33,12450000,2020
43,OlympiqueLyon,France,Ligue1,33250000,21,50100000,22,16850000,2020
44,CagliariCalcio,Italy,SerieA,33100000,43,44610000,39,11510000,2020
45,ZenitStPetersburg,Russia,RussiaPremierLiga,32500000,12,7370000,14,-25140000,2020
46,CSKAMoscow,Russia,RussiaPremierLiga,32000000,23,1270000,14,-30730000,2020
47,ACMilan,Italy,SerieA,30730000,41,47950000,31,17220000,2020
48,OGCNice,France,Ligue1,29230000,35,20110000,29,-9120000,2020
49,Brighton&HoveAlbion,England,PremierLeague,28500000,34,20600000,23,-7900000,2020
50,USSassuolo,Italy,SerieA,28500000,68,56860000,44,28360000,2020
51,HerthaBSC,Germany,Bundesliga,27250000,21,10450000,20,-16800000,2020
52,FCLorient,France,Ligue1,26500000,26,6500000,22,-20000000,2020
53,JuventusU23,Italy,SerieC-A,26230000,60,39520000,46,13300000,2020
54,KRCGenk,Belgium,JupilerProLeague,25650000,29,19680000,26,-5980000,2020
55,ClubeAtléticoMineiro,Brazil,BrazilSérieA,24030000,38,1280000,35,-22750000,2020
56,FCPorto,Portugal,LigaBwin,22710000,28,76150000,22,53450000,2020
57,CrystalPalace,England,PremierLeague,22400000,13,20000000,8,-2400000,2020
58,GetafeCF,Spain,LaLiga,22050000,25,9750000,29,-12300000,2020
59,VfLWolfsburg,Germany,Bundesliga,22000000,17,11100000,14,-10900000,2020
60,UDAlmería,Spain,LaLiga2,21650000,42,24000000,38,2350000,2020
61,Al-NassrRiad,SaudiArabia,SaudiArabiaProfessionalLeague,20720000,22,0,21,-20720000,2020
62,GranadaCF,Spain,LaLiga,20500000,15,0,18,-20500000,2020
63,FCCincinnati,UnitedStates,MLS,20170000,23,864000,22,-19300000,2020
64,FenerbahceSK,Turkey,SüperLig,20110000,45,25120000,31,5010000,2020
65,AtlantaUnitedFC,UnitedStates,MLS,19950000,29,17070000,27,-2880000,2020
66,ACMonza,Italy,SerieB,19900000,50,0,40,-19900000,2020
67,SPAL,Italy,SerieB,19500000,32,13900000,37,-5600000,2020
68,RCLens,France,Ligue1,19000000,20,0,19,-19000000,2020
69,FCBasel1893,Switzerland,SwitzerlandSuperLeague,18680000,23,7460000,23,-11220000,2020
70,1FCKöln,Germany,Bundesliga,18500000,31,15000000,24,-3500000,2020
71,KAAGent,Belgium,JupilerProLeague,18250000,26,28000000,19,9750000,2020
72,LokomotivMoscow,Russia,RussiaPremierLiga,17340000,18,14670000,17,-2670000,2020
73,UCSampdoria,Italy,SerieA,17150000,56,12100000,42,-5050000,2020
74,StadeBrestois29,France,Ligue1,16100000,19,12000000,18,-4100000,2020
75,ManchesterCityU23,England,EnglandPremierLeague2,16000000,50,12500000,34,-3500000,2020
76,DynamoMoscow,Russia,RussiaPremierLiga,15970000,24,2650000,19,-13320000,2020
77,DijonFCO,France,Ligue1,15800000,22,17000000,21,1200000,2020
78,HellasVerona,Italy,SerieA,15750000,67,5300000,62,-10450000,2020
79,CelticFC,Scotland,ScotlandPremiership,15700000,19,17760000,24,2060000,2020
80,PSVEindhoven,Netherlands,Eredivisie,15500000,24,9200000,19,-6300000,2020
81,LOSCLilleB,France,FranceFrance,15300000,32,0,29,-15300000,2020
82,VfBStuttgart,Germany,Bundesliga,14950000,19,7500000,14,-7450000,2020
83,NottinghamForest,England,Championship,14940000,26,15750000,24,810000,2020
84,SpartakMoscow,Russia,RussiaPremierLiga,14800000,21,4950000,15,-9850000,2020
85,FCMetz,France,Ligue1,14700000,26,10000000,22,-4700000,2020
86,ShenzhenFC,China,ChinaSuperLeague,14600000,28,450000,27,-14150000,2020
87,SCFreiburg,Germany,Bundesliga,14350000,20,37950000,19,23600000,2020
88,ClubedeRegatasdoFlamengo,Brazil,BrazilSérieA,14000000,18,16800000,20,2800000,2020
89,RedBullBragantino,Brazil,BrazilSérieA,13790000,25,0,23,-13790000,2020
90,BorussiaMönchengladbach,Germany,Bundesliga,13500000,18,0,10,-13500000,2020
91,Trabzonspor,Turkey,SüperLig,13350000,52,0,41,-13350000,2020
92,NorwichCity,England,Championship,13290000,34,44000000,27,30720000,2020
93,MontpellierHSC,France,Ligue1,13100000,14,0,9,-13100000,2020
94,Al-DuhailSC,Qatar,QatarStarsLeague,13000000,27,0,26,-13000000,2020
95,OlympiqueMarseille,France,Ligue1,13000000,16,32050000,16,19050000,2020
96,RedBullSalzburg,Austria,AustriaBundesliga,12950000,47,33000000,27,20050000,2020
97,GNKDinamoZagreb,Croatia,1HNL,12400000,50,15000000,34,2600000,2020
98,FCBarcelonaB	,Spain,SegDivB-Fasedeascenso,12100000,30,10900000,23,-1200000,2020
99,RCStrasbourgAlsace,France,Ligue1,12000000,10,500000,9,-11500000,2020
100,AthleticBilbao,Spain,LaLiga,12000000,15,0,9,-12000000,2020








